Date,Product,Market Area,Wholesale Price,Retail Price,Quantity Supplied,County Area
11/14/2022,Oranges,Kagio,40,60,10000,Kirinyaga
11/14/2022,Mangoes,Kutus,79.11,94.94,520,Kirinyaga
11/14/2022,Kales/Sukuma Wiki,Soko mpya,14,20,680,Nyandarua
11/14/2022,Kales/Sukuma Wiki,Kutus,30,40,130,Kirinyaga
11/14/2022,Kales/Sukuma Wiki,Kagio,15,20,3000,Kirinyaga
11/14/2022,Kales/Sukuma Wiki,Kawangware,20,30,200,Nairobi
11/14/2022,Spinach,Soko mpya,16,20,400,Nyandarua
11/14/2022,Spinach,Kutus,10,20,850,Kirinyaga
11/14/2022,Spinach,Kagio,20,25,2800,Kirinyaga
11/14/2022,Spinach,Kawangware,20,30,300,Nairobi
11/14/2022,Banana (Cooking),Soko mpya,30,40,650,Nyandarua
11/14/2022,Banana (Cooking),Kutus,22.5,25,19500,Kirinyaga
11/14/2022,Banana (Cooking),Kawangware,28.13,37.5,1000,Nairobi
11/14/2022,Banana (Cooking),Kagio,30,40,8000,Kirinyaga
11/15/2022,Dry Maize,Ngurubani Market,70,90,5000,Kirinyaga
11/15/2022,Dry Maize,Nkubu,61.11,70,900,Meru
11/15/2022,Dry Maize,Kerugoya,75,100,4000,Kirinyaga
11/15/2022,Dry Maize,Kawangware,50,60,30000,Nairobi
11/15/2022,White Irish Potatoes,Ngurubani Market,90,83.33,12000,Kirinyaga
11/15/2022,White Irish Potatoes,Nkubu,120,150,3500,Meru
11/15/2022,White Irish Potatoes,Kerugoya,120,170,2000,Kirinyaga
11/15/2022,Dry Onions,Mairo-inya,30,30,1200,Nyandarua
11/15/2022,Dry Onions,Ngurubani Market,40,60,6000,Kirinyaga
11/15/2022,Dry Onions,Nkubu,35,50,3200,Meru
11/15/2022,Dry Onions,Kerugoya,30,60,3000,Kirinyaga
11/15/2022,Dry Onions,Kawangware,30,43.33,3000,Nairobi
11/15/2022,Water Melon,Mairo-inya,20,35,3000,Nyandarua
11/15/2022,Water Melon,Ngurubani Market,25,35,18000,Kirinyaga
11/15/2022,Water Melon,Kerugoya,30,50,500,Kirinyaga
11/15/2022,Banana (Ripening),Kerugoya,30,40,500,Kirinyaga
11/15/2022,Oranges,Mairo-inya,45,50,260,Nyandarua
11/15/2022,Oranges,Ngurubani Market,70,100,600,Kirinyaga
11/15/2022,Oranges,Nkubu,44.44,50,1350,Meru
11/15/2022,Oranges,Kerugoya,80,120,700,Kirinyaga
11/15/2022,Mangoes,Nkubu,44.44,100,900,Meru
11/15/2022,Kales/Sukuma Wiki,Ngurubani Market,20,30,500,Kirinyaga
11/15/2022,Kales/Sukuma Wiki,Kerugoya,15,30,450,Kirinyaga
11/15/2022,Kales/Sukuma Wiki,Kawangware,20,30,200,Nairobi
11/15/2022,Spinach,Ngurubani Market,20,30,300,Kirinyaga
11/15/2022,Spinach,Kerugoya,35,50,300,Kirinyaga
11/15/2022,Spinach,Kawangware,20,30,250,Nairobi
11/15/2022,Banana (Cooking),Ngurubani Market,25,30,1000,Kirinyaga
11/15/2022,Banana (Cooking),Kerugoya,20,30,750,Kirinyaga
11/15/2022,Banana (Cooking),Kawangware,28.13,37.5,3000,Nairobi
11/16/2022,Dry Maize,Nakuru Wakulima,70,80,3600,Nakuru
11/16/2022,Dry Maize,Nakuru Wakulima,57.78,65,5400,Nakuru
11/16/2022,Dry Maize,Soko mpya,66.67,66.67,1350,Nyandarua
11/16/2022,Dry Maize,Kawangware,48.18,58.18,30000,Nairobi
11/16/2022,Dry Maize,Kangeta,65,70,1620,Meru
11/16/2022,Dry Maize,Engineer,63.33,90,5000,Nyandarua
11/16/2022,White Irish Potatoes,Kangeta,80,90,13000,Meru
11/16/2022,White Irish Potatoes,Ol-Kalou,50,47.06,1000,Nyandarua
11/16/2022,White Irish Potatoes,Engineer,50,52.94,5000,Nyandarua
11/16/2022,Dry Onions,Soko mpya,45,50,2700,Nyandarua
11/16/2022,Dry Onions,Kangeta,40,50,800,Meru
11/16/2022,Dry Onions,Ol-Kalou,40,70,2000,Nyandarua
11/16/2022,Dry Onions,Engineer,80,90,3000,Nyandarua
11/16/2022,Water Melon,Soko mpya,40,50,600,Nyandarua
11/16/2022,Water Melon,Kangeta,40,50,550,Meru
11/16/2022,Water Melon,Ol-Kalou,60,80,400,Nyandarua
11/16/2022,Water Melon,Engineer,35,45,2000,Nyandarua
11/16/2022,Banana (Ripening),Soko mpya,40,50,170,Nyandarua
11/16/2022,Banana (Ripening),Kangeta,30,60,600,Meru
11/16/2022,Banana (Ripening),Engineer,40,50,3000,Nyandarua
11/16/2022,Oranges,Soko mpya,80,100,670,Nyandarua
11/16/2022,Oranges,Kangeta,80,100,300,Meru
11/16/2022,Oranges,Ol-Kalou,40,60,2000,Nyandarua
11/16/2022,Oranges,Engineer,80,100,1000,Nyandarua
11/16/2022,Mangoes,Kangeta,25,40,300,Meru
11/16/2022,Kales/Sukuma Wiki,Soko mpya,13,20,950,Nyandarua
11/16/2022,Kales/Sukuma Wiki,Kawangware,20,30,200,Nairobi
11/16/2022,Kales/Sukuma Wiki,Kangeta,35,40,450,Meru
11/16/2022,Kales/Sukuma Wiki,Ol-Kalou,13,20,500,Nyandarua
11/16/2022,Spinach,Soko mpya,15,20,700,Nyandarua
11/16/2022,Spinach,Kawangware,20,30,300,Nairobi
11/16/2022,Spinach,Kangeta,35,40,350,Meru
11/16/2022,Spinach,Ol-Kalou,15,40,400,Nyandarua
11/16/2022,Banana (Cooking),Soko mpya,30,40,250,Nyandarua
11/16/2022,Banana (Cooking),Kawangware,28.13,37.5,600,Nairobi
11/16/2022,Banana (Cooking),Ol-Kalou,10,20,1200,Nyandarua
11/16/2022,Banana (Cooking),Kangeta,25,30,900,Meru
11/16/2022,Banana (Cooking),Engineer,38.64,40,3000,Nyandarua
11/17/2022,Dry Maize,Maua,64.44,70,14400,Meru
11/17/2022,Dry Maize,Kawangware,47.27,61.82,30000,Nairobi
11/17/2022,White Irish Potatoes,Maua,60,80,4900,Meru
11/17/2022,White Irish Potatoes,Kagio,40,60,22000,Kirinyaga
11/17/2022,Dry Onions,Maua,40,60,4500,Meru
11/17/2022,Dry Onions,Kagio,50,60,8000,Kirinyaga
11/17/2022,Dry Onions,Nakuru Wakulima,50,60,3500,Nakuru
11/17/2022,Water Melon,Kagio,25,40,20000,Kirinyaga
11/17/2022,Banana (Ripening),Kagio,25,40,18000,Kirinyaga
11/17/2022,Oranges,Kagio,60,80,5500,Kirinyaga
11/17/2022,Kales/Sukuma Wiki,Kagio,20,30,3500,Kirinyaga
11/17/2022,Kales/Sukuma Wiki,Kawangware,20,30,200,Nairobi
11/17/2022,Spinach,Kagio,25,35,2500,Kirinyaga
11/17/2022,Spinach,Kawangware,20,30,200,Nairobi
11/17/2022,Banana (Cooking),Kagio,20,30,12000,Kirinyaga
11/17/2022,Banana (Cooking),Kawangware,25,34.38,300,Nairobi
11/18/2022,Dry Maize,Ngurubani Market,68.89,90,6000,Kirinyaga
11/18/2022,Dry Maize,Soko mpya,66.67,66.67,1580,Nyandarua
11/18/2022,Dry Maize,Gakoromone,64.44,80,6000,Meru
11/18/2022,Dry Maize,Kawangware,46.36,58.18,20000,Nairobi
11/18/2022,White Irish Potatoes,Ngurubani Market,80,83.33,11000,Kirinyaga
11/18/2022,Dry Onions,Ngurubani Market,40,60,600,Kirinyaga
11/18/2022,Dry Onions,Soko mpya,45,50,3600,Nyandarua
11/18/2022,Dry Onions,Gakoromone,35,50,6000,Meru
11/18/2022,Dry Onions,Mairo-inya,40,40,2000,Nyandarua
11/18/2022,Water Melon,Ngurubani Market,25,35,15000,Kirinyaga
11/18/2022,Water Melon,Soko mpya,50,60,550,Nyandarua
11/18/2022,Water Melon,Gakoromone,30,40,8000,Meru
11/18/2022,Banana (Ripening),Soko mpya,30,40,120,Nyandarua
11/18/2022,Oranges,Ngurubani Market,70,120,500,Kirinyaga
11/18/2022,Oranges,Soko mpya,80,100,600,Nyandarua
11/18/2022,Mangoes,Ngurubani Market,100,150,100,Kirinyaga
11/18/2022,Kales/Sukuma Wiki,Ngurubani Market,20,30,500,Kirinyaga
11/18/2022,Kales/Sukuma Wiki,Soko mpya,14,20,900,Nyandarua
11/18/2022,Kales/Sukuma Wiki,Kawangware,25,35,200,Nairobi
11/18/2022,Spinach,Ngurubani Market,20,30,400,Kirinyaga
11/18/2022,Spinach,Soko mpya,15,20,700,Nyandarua
11/18/2022,Spinach,Kawangware,25,35,150,Nairobi
11/18/2022,Banana (Cooking),Ngurubani Market,25,30,1000,Kirinyaga
11/18/2022,Banana (Cooking),Gakoromone,60,80,6000,Meru
11/18/2022,Banana (Cooking),Soko mpya,23.33,30,680,Nyandarua
11/18/2022,Banana (Cooking),Kawangware,25,34.38,2000,Nairobi
11/19/2022,Dry Maize,Kawangware,47.27,58.18,30000,Nairobi
11/19/2022,White Irish Potatoes,Ol-Kalou,40,47.06,1000,Nyandarua
11/19/2022,White Irish Potatoes,Ol-Kalou,40,20.59,1500,Nyandarua
11/19/2022,Dry Onions,Ol-Kalou,40,70,1200,Nyandarua
11/19/2022,Dry Onions,Kawangware,53.33,80,3000,Nairobi
11/19/2022,Water Melon,Ol-Kalou,50,80,800,Nyandarua
11/19/2022,Banana (Ripening),Ol-Kalou,10,30,600,Nyandarua
11/19/2022,Oranges,Ol-Kalou,40,80,3000,Nyandarua
11/19/2022,Oranges,Ol-Kalou,40,60,300,Nyandarua
11/19/2022,Mangoes,Ol-Kalou,38.89,60,2000,Nyandarua
11/19/2022,Kales/Sukuma Wiki,Ol-Kalou,12,20,500,Nyandarua
11/19/2022,Kales/Sukuma Wiki,Kawangware,15,25,300,Nairobi
11/19/2022,Spinach,Ol-Kalou,13,30,500,Nyandarua
11/19/2022,Spinach,Kawangware,15,25,200,Nairobi
11/19/2022,Banana (Cooking),Ol-Kalou,10,30,1000,Nyandarua
11/19/2022,Banana (Cooking),Kawangware,28.13,37.5,300,Nairobi
11/20/2022,Dry Maize,Kasuku,61.11,75,90,Nyandarua
11/20/2022,Dry Maize,Kawangware,54.55,65.45,30000,Nairobi
11/20/2022,Dry Onions,Kasuku,25,30,1500,Nyandarua
11/20/2022,Water Melon,Kasuku,40,60,450,Nyandarua
11/20/2022,Banana (Ripening),Kasuku,20,30,1500,Nyandarua
11/20/2022,Oranges,Kasuku,40,60,600,Nyandarua
11/20/2022,Kales/Sukuma Wiki,Kasuku,15,20,75,Nyandarua
11/20/2022,Kales/Sukuma Wiki,Kawangware,20,30,250,Nairobi
11/20/2022,Spinach,Kasuku,20,30,100,Nyandarua
11/20/2022,Spinach,Kawangware,20,30,300,Nairobi
11/20/2022,Banana (Cooking),Kasuku,35,45,1500,Nyandarua
11/20/2022,Banana (Cooking),Kawangware,31.25,43.75,2000,Nairobi
11/21/2022,Dry Maize,Soko mpya,66.67,66.67,1270,Nyandarua
11/21/2022,Dry Maize,Kawangware,58.18,70.91,15000,Nairobi
11/21/2022,Dry Maize,Kutus,60,72.4,0,Kirinyaga
11/21/2022,White Irish Potatoes,Kagio,40,60,20000,Kirinyaga
11/21/2022,Dry Onions,Soko mpya,45,50,2200,Nyandarua
11/21/2022,Dry Onions,Kagio,50,60,7500,Kirinyaga
11/21/2022,Dry Onions,Kutus,45,50,1890,Kirinyaga
11/21/2022,Water Melon,Kagio,35,45,12000,Kirinyaga
11/21/2022,Water Melon,Kutus,25,30,1650,Kirinyaga
11/21/2022,Banana (Ripening),Soko mpya,40,50,180,Nyandarua
11/21/2022,Banana (Ripening),Kagio,30,45,10000,Kirinyaga
11/21/2022,Banana (Ripening),Kutus,22.5,25,29800,Kirinyaga
11/21/2022,Oranges,Soko mpya,80,100,360,Nyandarua
11/21/2022,Oranges,Kagio,60,80,5000,Kirinyaga
11/21/2022,Oranges,Kutus,60,100,1600,Kirinyaga
11/21/2022,Mangoes,Kagio,30,50,12000,Kirinyaga
11/21/2022,Mangoes,Kutus,41.32,57.85,650,Kirinyaga
11/21/2022,Kales/Sukuma Wiki,Soko mpya,12,20,900,Nyandarua
11/21/2022,Kales/Sukuma Wiki,Kagio,20,40,4500,Kirinyaga
11/21/2022,Kales/Sukuma Wiki,Kawangware,20,30,300,Nairobi
11/21/2022,Kales/Sukuma Wiki,Kutus,20,30,420,Kirinyaga
11/21/2022,Spinach,Soko mpya,15,20,500,Nyandarua
11/21/2022,Spinach,Kagio,30,40,3200,Kirinyaga
11/21/2022,Spinach,Kawangware,20,30,200,Nairobi
11/21/2022,Spinach,Kutus,20,30,350,Kirinyaga
11/21/2022,Banana (Cooking),Soko mpya,23.33,30,850,Nyandarua
11/21/2022,Banana (Cooking),Kagio,25,40,20000,Kirinyaga
11/21/2022,Banana (Cooking),Kawangware,28.13,37.5,3000,Nairobi
11/21/2022,Banana (Cooking),Kutus,20,23,13200,Kirinyaga
11/22/2022,Dry Maize,Ngurubani Market,70,90,6000,Kirinyaga
11/22/2022,Dry Maize,Kerugoya,75,100,4000,Kirinyaga
11/22/2022,Dry Maize,Maua,64.44,70,15300,Meru
11/22/2022,Dry Maize,Nkubu,61.11,70,1170,Meru
11/22/2022,Dry Maize,Kawangware,56.36,67.27,15000,Nairobi
11/22/2022,White Irish Potatoes,Ngurubani Market,60,66.67,13000,Kirinyaga
11/22/2022,White Irish Potatoes,Kerugoya,120,170,1500,Kirinyaga
11/22/2022,White Irish Potatoes,Maua,57.14,80,5600,Meru
11/22/2022,White Irish Potatoes,Nkubu,100,150,4500,Meru
11/22/2022,Dry Onions,Ngurubani Market,40,60,5000,Kirinyaga
11/22/2022,Dry Onions,Kerugoya,40,70,2500,Kirinyaga
11/22/2022,Dry Onions,Maua,40,60,4000,Meru
11/22/2022,Dry Onions,Nkubu,35,50,3600,Meru
11/22/2022,Water Melon,Ngurubani Market,25,35,10000,Kirinyaga
11/22/2022,Water Melon,Kerugoya,30,50,250,Kirinyaga
11/22/2022,Banana (Ripening),Kerugoya,30,40,650,Kirinyaga
11/22/2022,Oranges,Ngurubani Market,80,120,200,Kirinyaga
11/22/2022,Oranges,Kerugoya,80,120,300,Kirinyaga
11/22/2022,Oranges,Nkubu,44.44,70,2700,Meru
11/22/2022,Mangoes,Ngurubani Market,150,200,200,Kirinyaga
11/22/2022,Mangoes,Nkubu,44.44,100,1800,Meru
11/22/2022,Kales/Sukuma Wiki,Ngurubani Market,20,30,500,Kirinyaga
11/22/2022,Kales/Sukuma Wiki,Kerugoya,20,30,300,Kirinyaga
11/22/2022,Kales/Sukuma Wiki,Maua,15,20,400,Meru
11/22/2022,Kales/Sukuma Wiki,Kawangware,20,30,250,Nairobi
11/22/2022,Spinach,Kerugoya,30,50,250,Kirinyaga
11/22/2022,Spinach,Kawangware,20,30,30,Nairobi
11/22/2022,Banana (Cooking),Ngurubani Market,20,25,1000,Kirinyaga
11/22/2022,Banana (Cooking),Kerugoya,20,30,800,Kirinyaga
11/22/2022,Banana (Cooking),Kawangware,25,34.38,3000,Nairobi
11/23/2022,Dry Maize,Makutano Kirinyaga,72.22,90,5500,Kirinyaga
11/23/2022,Dry Maize,Soko mpya,66.67,66.67,1800,Nyandarua
11/23/2022,Dry Maize,Kangeta,65,70,1620,Meru
11/23/2022,Dry Maize,Kawangware,59.09,68.18,20000,Nairobi
11/23/2022,White Irish Potatoes,Ol-Kalou,48,47.06,1200,Nyandarua
11/23/2022,White Irish Potatoes,Makutano Kirinyaga,71.82,90,10000,Kirinyaga
11/23/2022,White Irish Potatoes,Kangeta,68,72,16000,Meru
11/23/2022,Dry Onions,Ol-Kalou,24,40,2000,Nyandarua
11/23/2022,Dry Onions,Makutano Kirinyaga,22.73,60,13000,Kirinyaga
11/23/2022,Dry Onions,Soko mpya,45,50,2700,Nyandarua
11/23/2022,Dry Onions,Engineer,70,90,3000,Nyandarua
11/23/2022,Dry Onions,Kangeta,40,50,600,Meru
11/23/2022,Water Melon,Ol-Kalou,60,80,400,Nyandarua
11/23/2022,Water Melon,Makutano Kirinyaga,25,35,10000,Kirinyaga
11/23/2022,Water Melon,Soko mpya,40,70,400,Nyandarua
11/23/2022,Water Melon,Engineer,45,50,3000,Nyandarua
11/23/2022,Water Melon,Kangeta,40,50,450,Meru
11/23/2022,Banana (Ripening),Soko mpya,40,50,150,Nyandarua
11/23/2022,Banana (Ripening),Kangeta,40,80,600,Meru
11/23/2022,Oranges,Makutano Kirinyaga,40,60,2500,Kirinyaga
11/23/2022,Oranges,Soko mpya,80,100,650,Nyandarua
11/23/2022,Oranges,Engineer,80,100,500,Nyandarua
11/23/2022,Mangoes,Ol-Kalou,30,50,1200,Nyandarua
11/23/2022,Mangoes,Soko mpya,80,100,1200,Nyandarua
11/23/2022,Mangoes,Kangeta,25,40,800,Meru
11/23/2022,Kales/Sukuma Wiki,Ol-Kalou,12,20,400,Nyandarua
11/23/2022,Kales/Sukuma Wiki,Makutano Kirinyaga,10,15,1000,Kirinyaga
11/23/2022,Kales/Sukuma Wiki,Soko mpya,14,20,1400,Nyandarua
11/23/2022,Kales/Sukuma Wiki,Kawangware,20,30,200,Nairobi
11/23/2022,Kales/Sukuma Wiki,Kangeta,25,30,450,Meru
11/23/2022,Spinach,Ol-Kalou,12,30,400,Nyandarua
11/23/2022,Spinach,Makutano Kirinyaga,10,15,1100,Kirinyaga
11/23/2022,Spinach,Soko mpya,17,20,800,Nyandarua
11/23/2022,Spinach,Kawangware,20,30,150,Nairobi
11/23/2022,Spinach,Kangeta,25,35,250,Meru
11/23/2022,Banana (Cooking),Ol-Kalou,10,30,1000,Nyandarua
11/23/2022,Banana (Cooking),Soko mpya,35,40,450,Nyandarua
11/23/2022,Banana (Cooking),Engineer,45,25,3000,Nyandarua
11/23/2022,Banana (Cooking),Kawangware,28.13,37.5,3000,Nairobi
11/23/2022,Banana (Cooking),Kangeta,25,30,800,Meru
11/24/2022,Dry Maize,Kawangware,61.82,74.55,20000,Nairobi
11/24/2022,Kales/Sukuma Wiki,Kawangware,15,25,100,Nairobi
11/24/2022,Spinach,Kawangware,15,25,150,Nairobi
11/24/2022,Banana (Cooking),Kawangware,28.13,37.5,2000,Nairobi
11/25/2022,Dry Maize,Ngurubani Market,70,90,6000,Kirinyaga
11/25/2022,Dry Maize,Soko mpya,66.67,76.19,850,Nyandarua
11/25/2022,Dry Maize,Kawangware,63.64,73.64,20000,Nairobi
11/25/2022,White Irish Potatoes,Ngurubani Market,50,55.56,15000,Kirinyaga
11/25/2022,Dry Onions,Ngurubani Market,40,60,5000,Kirinyaga
11/25/2022,Dry Onions,Soko mpya,50,60,3300,Nyandarua
11/25/2022,Water Melon,Ngurubani Market,25,35,12000,Kirinyaga
11/25/2022,Water Melon,Soko mpya,50,60,330,Nyandarua
11/25/2022,Banana (Ripening),Soko mpya,40,50,170,Nyandarua
11/25/2022,Oranges,Ngurubani Market,80,120,500,Kirinyaga
11/25/2022,Oranges,Soko mpya,80,100,320,Nyandarua
11/25/2022,Kales/Sukuma Wiki,Soko mpya,14,20,1350,Nyandarua
11/25/2022,Kales/Sukuma Wiki,Kawangware,15,20,200,Nairobi
11/25/2022,Spinach,Ngurubani Market,25,35,350,Kirinyaga
11/25/2022,Spinach,Soko mpya,18,30,680,Nyandarua
11/25/2022,Spinach,Kawangware,20,30,200,Nairobi
11/25/2022,Banana (Cooking),Ngurubani Market,25,30,1000,Kirinyaga
11/25/2022,Banana (Cooking),Soko mpya,40,50,650,Nyandarua
11/25/2022,Banana (Cooking),Kawangware,25,37.5,2000,Nairobi
11/26/2022,Dry Maize,Kawangware,67.27,78.18,20000,Nairobi
11/26/2022,White Irish Potatoes,Ol-Kalou,40,47.06,1500,Nyandarua
11/26/2022,Dry Onions,Ol-Kalou,30,50,2000,Nyandarua
11/26/2022,Water Melon,Ol-Kalou,60,85,700,Nyandarua
11/26/2022,Oranges,Ol-Kalou,40,60,2000,Nyandarua
11/26/2022,Mangoes,Ol-Kalou,44.44,50,1200,Nyandarua
11/26/2022,Kales/Sukuma Wiki,Ol-Kalou,12,20,600,Nyandarua
11/26/2022,Kales/Sukuma Wiki,Kawangware,20,30,200,Nairobi
11/26/2022,Spinach,Ol-Kalou,14,30,500,Nyandarua
11/26/2022,Spinach,Kawangware,20,30,250,Nairobi
11/26/2022,Banana (Cooking),Ol-Kalou,11.25,30,800,Nyandarua
11/26/2022,Banana (Cooking),Kawangware,28.13,40.63,2000,Nairobi
11/27/2022,Dry Maize,Kasuku,61.11,70,90,Nyandarua
11/27/2022,Dry Maize,Kawangware,72.73,83.64,7000,Nairobi
11/27/2022,Dry Onions,Kasuku,25,40,1600,Nyandarua
11/27/2022,Water Melon,Kasuku,40,50,600,Nyandarua
11/27/2022,Banana (Ripening),Kasuku,25,40,2000,Nyandarua
11/27/2022,Oranges,Kasuku,35,50,600,Nyandarua
11/27/2022,Kales/Sukuma Wiki,Kawangware,15,25,250,Nairobi
11/27/2022,Spinach,Kasuku,20,30,150,Nyandarua
11/27/2022,Spinach,Kawangware,15,25,200,Nairobi
11/27/2022,Banana (Cooking),Kasuku,30,45,1700,Nyandarua
11/27/2022,Banana (Cooking),Kawangware,28.13,40.63,2000,Nairobi
11/28/2022,Dry Maize,Nakuru Wakulima,70,80,2700,Nakuru
11/28/2022,Dry Maize,Nakuru Wakulima,60,65,3870,Nakuru
11/28/2022,Dry Maize,Gakoromone,56.67,70,4000,Meru
11/28/2022,Dry Maize,Kawangware,54.55,65.45,10000,Nairobi
11/28/2022,Dry Onions,Soko mpya,45,50,2500,Nyandarua
11/28/2022,Dry Onions,Gakoromone,40,60,4000,Meru
11/28/2022,Water Melon,Soko mpya,50,70,500,Nyandarua
11/28/2022,Water Melon,Gakoromone,40,60,6000,Meru
11/28/2022,Banana (Ripening),Soko mpya,40,50,170,Nyandarua
11/28/2022,Oranges,Soko mpya,80,100,650,Nyandarua
11/28/2022,Mangoes,Soko mpya,80,100,1500,Nyandarua
11/28/2022,Kales/Sukuma Wiki,Soko mpya,12,20,750,Nyandarua
11/28/2022,Kales/Sukuma Wiki,Kawangware,20,30,100,Nairobi
11/28/2022,Spinach,Soko mpya,16,20,950,Nyandarua
11/28/2022,Banana (Cooking),Soko mpya,25,30,320,Nyandarua
11/28/2022,Banana (Cooking),Kawangware,31.25,43.75,2000,Nairobi
11/29/2022,Dry Maize,Ngurubani Market,68.89,90,5000,Kirinyaga
11/29/2022,Dry Maize,Kawangware,67.27,78.18,20000,Nairobi
11/29/2022,Dry Maize,Kerugoya,70,100,4000,Kirinyaga
11/29/2022,White Irish Potatoes,Ngurubani Market,56,61.11,15000,Kirinyaga
11/29/2022,White Irish Potatoes,Kerugoya,80,130,1500,Kirinyaga
11/29/2022,Dry Onions,Ngurubani Market,40,60,6000,Kirinyaga
11/29/2022,Dry Onions,Kerugoya,40,70,2500,Kirinyaga
11/29/2022,Water Melon,Ngurubani Market,25,35,15000,Kirinyaga
11/29/2022,Water Melon,Kerugoya,30,50,500,Kirinyaga
11/29/2022,Banana (Ripening),Kerugoya,30,40,500,Kirinyaga
11/29/2022,Oranges,Ngurubani Market,70,100,500,Kirinyaga
11/29/2022,Oranges,Kerugoya,80,120,650,Kirinyaga
11/29/2022,Mangoes,Kerugoya,50,80,150,Kirinyaga
11/29/2022,Kales/Sukuma Wiki,Ngurubani Market,15,20,600,Kirinyaga
11/29/2022,Kales/Sukuma Wiki,Kawangware,20,30,100,Nairobi
11/29/2022,Kales/Sukuma Wiki,Kerugoya,20,30,350,Kirinyaga
11/29/2022,Spinach,Ngurubani Market,20,30,300,Kirinyaga
11/29/2022,Spinach,Kerugoya,40,50,300,Kirinyaga
11/29/2022,Banana (Cooking),Ngurubani Market,25,600,1200,Kirinyaga
11/29/2022,Banana (Cooking),Kawangware,28.13,37.5,3000,Nairobi
11/29/2022,Banana (Cooking),Kerugoya,20,30,750,Kirinyaga
11/30/2022,Dry Maize,Makutano Kirinyaga,64.44,90,6000,Kirinyaga
11/30/2022,Dry Maize,Nakuru Wakulima,80,80,990,Nakuru
11/30/2022,Dry Maize,Nakuru Wakulima,60,65,10170,Nakuru
11/30/2022,Dry Maize,Soko mpya,66.67,66.67,720,Nyandarua
11/30/2022,Dry Maize,Kangeta,65,70,1700,Meru
11/30/2022,Dry Maize,Kawangware,69.09,81.82,10000,Nairobi
11/30/2022,White Irish Potatoes,Kangeta,54,56,1700,Meru
11/30/2022,Dry Onions,Makutano Kirinyaga,34.55,60,10000,Kirinyaga
11/30/2022,Dry Onions,Soko mpya,45,50,2700,Nyandarua
11/30/2022,Dry Onions,Nakuru Wakulima,50,60,4000,Nakuru
11/30/2022,Dry Onions,Engineer,50,70,2000,Nyandarua
11/30/2022,Dry Onions,Kangeta,40,50,850,Meru
11/30/2022,Water Melon,Makutano Kirinyaga,20,25,12000,Kirinyaga
11/30/2022,Water Melon,Soko mpya,50,70,420,Nyandarua
11/30/2022,Water Melon,Kangeta,35,40,550,Meru
11/30/2022,Banana (Ripening),Makutano Kirinyaga,16.67,23.33,1000,Kirinyaga
11/30/2022,Banana (Ripening),Soko mpya,40,50,130,Nyandarua
11/30/2022,Banana (Ripening),Kangeta,40,80,600,Meru
11/30/2022,Oranges,Makutano Kirinyaga,30,40,6000,Kirinyaga
11/30/2022,Oranges,Soko mpya,80,100,400,Nyandarua
11/30/2022,Mangoes,Soko mpya,80,100,700,Nyandarua
11/30/2022,Mangoes,Nakuru Wakulima,125,150,2000,Nakuru
11/30/2022,Mangoes,Kangeta,25,40,700,Meru
11/30/2022,Kales/Sukuma Wiki,Makutano Kirinyaga,15,20,1200,Kirinyaga
11/30/2022,Kales/Sukuma Wiki,Soko mpya,13,20,1250,Nyandarua
11/30/2022,Kales/Sukuma Wiki,Kangeta,20,25,500,Meru
11/30/2022,Kales/Sukuma Wiki,Kawangware,15,25,100,Nairobi
11/30/2022,Spinach,Makutano Kirinyaga,10,15,1000,Kirinyaga
11/30/2022,Spinach,Soko mpya,16,20,750,Nyandarua
11/30/2022,Spinach,Kangeta,25,30,300,Meru
11/30/2022,Spinach,Kawangware,10,20,150,Nairobi
11/30/2022,Banana (Cooking),Makutano Kirinyaga,10,15,5000,Kirinyaga
11/30/2022,Banana (Cooking),Soko mpya,30,40,200,Nyandarua
11/30/2022,Banana (Cooking),Engineer,25,30,600,Nyandarua
11/30/2022,Banana (Cooking),Kangeta,25,30,800,Meru
11/30/2022,Banana (Cooking),Kawangware,31.25,43.75,3000,Nairobi
12/1/2022,Dry Maize,Maua,64.44,70,12600,Meru
12/1/2022,Dry Maize,Engineer,65,90,5800,Nyandarua
12/1/2022,White Irish Potatoes,Maua,42.86,60,59500,Meru
12/1/2022,White Irish Potatoes,Kagio,35,50,25000,Kirinyaga
12/1/2022,White Irish Potatoes,Engineer,27.27,29.41,5000,Nyandarua
12/1/2022,Dry Onions,Maua,40,60,3000,Meru
12/1/2022,Dry Onions,Kagio,40,50,7500,Kirinyaga
12/1/2022,Water Melon,Maua,30,40,6000,Meru
12/1/2022,Banana (Ripening),Kagio,20,35,17000,Kirinyaga
12/1/2022,Oranges,Maua,40,70,5000,Meru
12/1/2022,Oranges,Kagio,40,60,3000,Kirinyaga
12/1/2022,Mangoes,Maua,50,65,1200,Meru
12/1/2022,Mangoes,Kagio,10,20,28000,Kirinyaga
12/1/2022,Kales/Sukuma Wiki,Kagio,20,30,3800,Kirinyaga
12/1/2022,Spinach,Kagio,25,40,2500,Kirinyaga
12/1/2022,Banana (Cooking),Kagio,20,30,30000,Kirinyaga
12/2/2022,Dry Maize,Soko mpya,66.67,66.67,1450,Nyandarua
12/2/2022,Dry Maize,Ngurubani Market,70,90,5000,Kirinyaga
12/2/2022,Dry Maize,Nakuru Wakulima,70,80,1800,Nakuru
12/2/2022,Dry Maize,Nakuru Wakulima,60,65,6930,Nakuru
